requestFrequency,transactionIdReuse,nonceReuse,timestampAge,requestInterval,ipChanged,sessionChanged,behaviorDeviation,previousRequestCount,duplicateRequestCount,sessionSequenceDeviation,transactionFrequency,sessionDuration,loginTimeDeviation,deviceDeviation,label
36.07527810560913,1,1,1628.8856154207583,1.6132924131086528,1,0,0.7081044164546897,24,4,0.7810900960613849,10.068422616647236,8.358294122113158,0.7026234085839435,1,REPLAY_ATTACK
24.20171654129882,1,1,2287.955071666025,0.7835799052638289,0,1,0.6080916641392445,10,18,0.6467852125640903,15.981468809148993,57.67780925972116,0.5114721761737362,0,REPLAY_ATTACK
1.984175258198827,0,0,57.871741382335216,43.59433737973191,0,0,0.1893772923108594,0,0,0.06971900783413741,2.174856873412595,208.0086094002379,0.00469593072955008,0,NORMAL
41.65021992158605,0,0,18.34361563903273,0.4860015560057339,1,1,0.9479936767640385,18,0,0.8961916108825387,24.209460473366704,7.104502146539145,0.669169797570988,1,SUSPICIOUS_BEHAVIOR
2.284656604757307,0,0,11.09087785239863,49.22170236716104,0,0,0.029133780647046283,2,0,0.10972403365065374,1.8979261151588864,571.4653730483932,0.18583189707199232,0,NORMAL
24.185291615803727,1,1,2322.3110242793364,1.0738575752762405,1,1,0.9051618336106082,29,11,0.5735383662452405,6.971161881655506,57.563820215270816,0.8919492248208325,0,REPLAY_ATTACK
33.02348764502819,0,0,11.377080238889123,0.9647309956129617,1,1,0.7265322672117267,18,0,0.7964427574211036,27.326037526233446,12.816094587184093,0.7348353368815033,0,SUSPICIOUS_BEHAVIOR
39.010610677881544,1,1,1297.070203567938,0.4298749130454562,1,1,0.8758839826288525,10,17,0.7921704854438345,6.388195589773531,55.39914245543783,0.8992789995905053,1,REPLAY_ATTACK
23.76527019074696,1,1,1917.0649612317186,0.8585507784339097,0,1,0.6976589277766333,23,9,0.7896643298061437,7.500380225484106,57.20692787119979,0.8313620125505332,1,REPLAY_ATTACK
43.67670711961607,0,0,26.008254782375353,1.4861197619929956,0,1,0.8941607674787173,47,0,0.956503278207233,15.603331898105848,3.2854616851351537,0.6228814456347742,1,SUSPICIOUS_BEHAVIOR
33.887302347153685,1,1,2041.3910238624717,1.9974689183865721,0,1,0.6113763589879156,47,18,0.6756623476669962,11.989229147918923,19.18352063927437,0.7415552322074783,1,REPLAY_ATTACK
1.3523317711443323,0,0,59.30101342112804,54.607317493892985,0,0,0.09440201756106625,2,0,0.02382195426336311,1.878183618184198,519.3302679229469,0.09363538978313948,0,NORMAL
41.2520102439761,1,1,3280.87207429922,1.2220331332883938,1,1,0.7179615904059558,43,5,0.855552694546053,12.928033066265705,23.79035774983911,0.7502331284394137,1,REPLAY_ATTACK
4.694633508031143,0,0,53.78153880283361,50.72418784536273,0,0,0.1364563026883526,0,0,0.06665223461653631,2.0686064310565007,422.1224954269338,0.1319865476408015,0,NORMAL
40.10064232191865,0,0,23.281020349522773,0.7165274371303892,0,1,0.8024361367516237,49,0,0.8097423745205101,10.855306806777758,7.466504212540021,0.7348839000244141,1,SUSPICIOUS_BEHAVIOR
3.9629281213602385,0,0,50.33674129445922,43.6931102798091,0,0,0.054458755781559676,3,0,0.13402138477712938,0.9557224023726116,528.8875148266682,0.1549034493459582,0,NORMAL
0.06389073316931893,0,0,18.802984817764,32.009916041476075,0,0,0.17999357049930256,0,0,0.02467423807788816,2.9842082687089277,439.6298178162522,0.07281047165289892,0,NORMAL
0.04647449045027341,0,0,49.552776171462774,18.314782532892117,0,0,0.1801080512643108,1,0,0.08221392282126776,2.131960695729734,518.2860825394887,0.07338469251968219,0,NORMAL
4.916275531899995,0,0,6.2111230842242815,28.942881634769837,0,0,0.045961217804282486,0,0,0.10501781354404398,1.2665610826820486,482.1449799898439,0.12613087832931996,0,NORMAL
47.72159877242845,1,1,2287.8900893759724,0.2704364353738554,1,1,0.8117652757231137,46,12,0.636690750122,17.59302751010754,12.035782795942502,0.7783537780659642,0,REPLAY_ATTACK
2.528833188604369,0,0,58.097188986606675,37.58336003859942,0,0,0.171768929481376,4,0,0.12821912648046432,2.7456272499185355,400.5568349093361,0.0008433624373686666,0,NORMAL
33.37150426439938,1,1,715.0198639168068,0.7374887987124037,0,0,0.8512097799928309,24,1,0.7184007283667122,9.395612345679154,50.36507436643688,0.6249093839563653,0,REPLAY_ATTACK
1.1883707416383804,0,0,23.706961033563708,10.987281973477511,0,0,0.17849253187127298,4,0,0.11545697645327849,1.072557617034537,335.01361215229616,0.1337187273764866,0,NORMAL
31.187663304251313,1,1,1222.0324753260613,0.4991067082044396,1,1,0.8528728088107413,41,1,0.529722574463727,19.17286592003703,40.413044358553925,0.8808682746643243,0,REPLAY_ATTACK
2.403993144452789,0,0,35.08407643447551,51.47353414618832,0,0,0.13723865030947488,4,0,0.07234130811169735,0.9674492099810443,236.6742968307256,0.13178797643389617,0,NORMAL
1.0043003654007898,0,0,17.687451894597885,33.7742557258847,0,0,0.16071040605977024,0,0,0.06962186589231531,1.0550466775895377,237.08305807829294,0.008987123641593642,0,NORMAL
0.5352232884245989,0,0,16.537173702485507,39.734438336749236,0,0,0.17322466597213715,4,0,0.0570963260835598,1.4653481682384804,182.25679103554845,0.029329511185682857,0,NORMAL
28.03430638122134,1,1,3016.3909585870783,1.4237012467587227,1,1,0.6187671803822,41,4,0.6602824024108799,12.832894945160866,41.58008369444245,0.6485936547242357,1,REPLAY_ATTACK
11.481112452580428,0,0,159.23839681529574,9.86319993837196,0,0,0.5336825445797164,17,2,0.3199000480292843,7.531321749499967,104.90408904582502,0.3656688948039479,0,SUSPICIOUS
1.2077172833857213,0,0,33.6440184942071,32.263425901595525,0,0,0.15742939126758324,4,0,0.09765695486474785,1.484890860894462,238.8147329325723,0.031930488148066406,0,NORMAL
2.5369083329966347,0,0,54.712999575367554,59.314213790635094,0,0,0.06110157675269097,3,0,0.10122201921247605,1.3947256629890845,415.5681046897274,0.1490519820948528,0,NORMAL
4.130461389303931,0,0,11.525927014052431,31.598594624562807,0,0,0.161514313131872,2,0,0.0152523004240317,2.9120046078472384,488.31995334534525,0.0638730412151693,0,NORMAL
3.280504832611749,0,0,58.40901799445258,51.61751401222615,0,0,0.06286782167874419,2,0,0.09358191966997895,0.8243300242374247,524.3342725899661,0.08794582749566503,0,NORMAL
1.127633262063132,0,0,17.282746723956897,46.52150745255193,0,0,0.03506574135712368,0,0,0.011093190861979319,1.2884030912518178,593.6799694567618,0.12680053353570894,0,NORMAL
38.42552209614322,1,1,2250.940675617918,0.7878800945725015,1,1,0.652546131230315,45,14,0.8170927483824793,9.421046018148349,19.800202617227523,0.6761168201885066,1,REPLAY_ATTACK
50.51352748544531,0,0,0.35499083112600416,1.3841615963790392,1,0,0.865679791620712,19,0,0.7278165179515653,15.006311603045429,10.869662857928338,0.9688951527982081,0,SUSPICIOUS_BEHAVIOR
2.027327904921941,0,0,7.477947109063612,11.96368498872892,0,0,0.03166750110791015,3,0,0.04497770311792818,2.096977156160987,484.480336349559,0.09445327823113073,0,NORMAL
0.4960496383045543,0,0,35.857336526581676,28.56702288616353,0,0,0.18214774513614831,3,0,0.06541592895803972,2.806890437959654,247.84607440201052,0.1380010680611972,0,NORMAL
45.009552166421265,1,1,1020.7189846326767,1.6487131685702197,0,0,0.8830667855753764,49,16,0.6629272332431082,14.942411434808943,48.821436921180386,0.6900816709747384,1,REPLAY_ATTACK
13.14967785593489,0,1,239.69531143808828,5.478271798141303,0,1,0.3907768112577218,13,0,0.28342215519408975,6.3647691273130675,58.37947918887,0.3817281286271409,0,SUSPICIOUS
4.601658288495843,0,0,34.14952194839404,34.00813954549979,0,0,0.1060308460057178,2,0,0.0407357949475655,1.6858304550337215,215.62097946528382,0.18693497439497633,0,NORMAL
42.375987196954284,1,1,2820.3477002616805,0.7300848172258945,0,0,0.8652422000854749,20,12,0.5150310393277261,16.16093586100041,13.470455761684255,0.8532797147604296,0,REPLAY_ATTACK
1.025784073128046,0,0,34.30006256626419,32.40569477980391,0,0,0.10370771672896717,0,0,0.0911931039947369,1.9718400998532954,586.2785572948269,0.11665993392064083,0,NORMAL
32.3752594514747,1,1,2066.2163321453218,0.626105399140904,0,1,0.9176121160775554,26,1,0.6203691474158067,6.295005388522723,7.727470976985501,0.5650484211765631,0,REPLAY_ATTACK
39.011161953263674,0,0,17.295674843375643,0.7133372188842008,0,0,0.9516882497993431,25,0,0.8643149460861684,26.895561197939085,5.725694516220261,0.8546061712417032,1,SUSPICIOUS_BEHAVIOR
11.644182523203078,0,0,111.23599965590847,2.3622604081693828,0,1,0.4863144331501549,18,0,0.38261529106651104,5.49436529322125,69.3363894541008,0.248818267125336,1,SUSPICIOUS
2.3018908252471992,0,0,28.340154741538747,56.47686933814552,0,0,0.037575846854587085,0,0,0.12854952396557337,2.957467414472737,141.92048986035755,0.03663980133662242,0,NORMAL
44.54858195547148,0,0,10.454601668622288,1.2357494017888677,1,1,0.7195184489532993,26,0,0.9850961132554534,19.82661849486245,11.469989669194904,0.9159704991000611,0,SUSPICIOUS_BEHAVIOR
38.20877862214602,1,1,907.9664350979443,1.2374618957588115,1,1,0.8632967539722507,41,16,0.6051067764946891,9.962393959275932,52.893389698710166,0.654499453802263,1,REPLAY_ATTACK
2.665666249518072,0,0,27.891500521375225,21.99598263769773,0,0,0.12666925389636874,4,0,0.1111575245717189,2.7143584816702813,230.56492509551694,0.16277874898170278,0,NORMAL
57.52400606985264,0,0,10.244540768423049,1.358850732894387,1,1,0.9953019543042703,23,0,0.9630778548817254,15.591485723899492,9.534282021307991,0.695801460699126,0,SUSPICIOUS_BEHAVIOR
23.659916888924712,1,1,417.6427892634202,0.3688777504261176,0,0,0.8818888630800911,46,17,0.7096375755985204,19.968749241686577,15.177379535216096,0.8712007869170197,1,REPLAY_ATTACK
4.578912534731528,0,0,59.193751805114935,49.10447240700866,0,0,0.1267171092203031,1,0,0.018086396251530034,2.8322683498386603,132.17041480115955,0.10215911725034783,0,NORMAL
44.01698672173572,0,0,20.99041896922951,0.4100433196557749,1,1,0.9563136143762223,50,0,0.9157741643222336,26.921318654271744,13.53055032088195,0.9008373288719038,1,SUSPICIOUS_BEHAVIOR
3.4624222814142875,0,0,51.1272575290938,27.548190512275948,0,0,0.02495180302561051,2,0,0.1312791891389553,1.8677865880637963,302.2359672389924,0.12083429079064012,0,NORMAL
43.98390452637173,0,0,18.608520699121552,1.331065804985553,0,0,0.901643412432306,47,0,0.8644822964629942,14.936829767092643,6.258934325236499,0.714531360226076,1,SUSPICIOUS_BEHAVIOR
2.6935020851599907,0,0,56.919760745158875,39.13991423255024,0,0,0.07023801283819978,4,0,0.03158354256465546,2.6073381556299404,205.60193884758084,0.05402097039050931,0,NORMAL
46.43560970306543,0,0,19.05209555292548,0.26073468291692264,0,1,0.8883520627303853,33,0,0.9976989360796237,29.28759479438507,2.213991793843043,0.8882214586709389,1,SUSPICIOUS_BEHAVIOR
35.1624235298888,1,1,800.262984128357,1.3179411083325563,1,0,0.7815233629881089,44,16,0.7860408769868199,19.38967383310172,57.79929662922676,0.8315736677997523,0,REPLAY_ATTACK
37.79135015648981,1,1,2248.3634233076973,0.42970326681047344,0,1,0.7440283215733698,15,3,0.7670579742902994,9.007261610603853,14.399541492739761,0.8012733131675466,0,REPLAY_ATTACK
5.12179412169298,1,0,166.54660706348642,7.407899151665649,0,1,0.24762851996515495,18,0,0.38189740951206586,7.606913230408938,82.36662614957822,0.36695058104163425,1,SUSPICIOUS
4.303242377341852,0,0,28.602684818276572,30.71624179917698,0,0,0.05499439136594726,3,0,0.028533570136193412,1.1409870360014571,418.83496374511526,0.11867804371451528,0,NORMAL
28.562029965721457,1,1,2692.488116706759,0.8096726679310969,0,0,0.8484696781350886,29,4,0.7013366206045086,7.145429127226727,39.63966741277211,0.8449144286672348,0,REPLAY_ATTACK
6.896064080441708,0,0,189.67091276508373,9.196898802351162,1,0,0.20629920207296804,8,1,0.30048703810924654,3.0768526911859673,94.00453642615463,0.35625327788193023,0,SUSPICIOUS
34.38294915788644,1,1,2705.451769110796,0.7552107691731302,0,1,0.9937665959597718,49,6,0.6755831400335345,7.245170115627913,48.255854360512025,0.7748777516625718,0,REPLAY_ATTACK
47.57959257405976,0,0,17.647290932042818,0.2825577023406971,0,0,0.7957882334713784,52,0,0.9387444743199254,20.002962044044573,4.704601127672689,0.7908982553561584,1,SUSPICIOUS_BEHAVIOR
46.424905605174146,0,0,16.513356920865178,0.7772000829675255,1,1,0.8968318415077517,46,0,0.929745901947791,19.527621289433405,12.291978477928284,0.7214062031437152,1,SUSPICIOUS_BEHAVIOR
19.357028227084413,1,1,2965.69666136365,0.3911476044736939,0,1,0.6746106250186151,40,2,0.5390037201227228,16.664493269478182,24.531357304163617,0.887265612036532,0,REPLAY_ATTACK
0.3483528340661213,0,0,54.1321035247986,22.639215682371468,0,0,0.08408636368843153,3,0,0.0055928558957933526,1.1181952753116553,590.4029327023056,0.10960440828518468,0,NORMAL
2.3607560693780556,0,0,30.842273992322056,49.15540802133447,0,0,0.1298571500386814,2,0,0.14602979402530963,0.5246106206000594,169.34055889096976,0.10902165381184209,0,NORMAL
2.8450425818534364,0,0,18.496475573425368,46.560577450327756,0,0,0.00030320563401535776,1,0,0.06767868983213975,0.6244887014083806,476.9051665277712,0.0036754638143821298,0,NORMAL
56.77415740570656,0,0,24.95801929827588,1.1782045790080242,0,1,0.9121690653871701,32,0,0.7458785799164036,15.615300564580718,10.183562372109778,0.927767648801555,0,SUSPICIOUS_BEHAVIOR
14.504257479504892,1,0,170.29337594415213,4.082768525178705,1,0,0.2057211422578138,18,0,0.3528013589174386,3.55192797329259,96.3360649565489,0.4586267074440762,0,SUSPICIOUS
28.35308539285873,1,1,2333.8077207608603,1.7514846893243774,1,0,0.9877641777107964,34,12,0.8575926941119588,5.663970278398029,46.82306183321433,0.7125368106576271,0,REPLAY_ATTACK
0.26295666046583455,0,0,37.62542162624142,43.33050592019443,0,0,0.06578665757535344,3,0,0.023167404927782197,2.0759615811582535,232.22721369701955,0.09331304509657007,0,NORMAL
4.548359064710344,0,0,27.04158303056731,11.989211132234475,0,0,0.19801283369321654,0,0,0.1303246109641367,1.4120224532451549,174.63853697855708,0.06602208652318024,0,NORMAL
4.638658312729874,0,0,1.7871790319926606,55.10553098857368,0,0,0.11335277797013701,2,0,0.1224662491462517,0.9003873384101033,460.59120333813155,0.11044589781192778,0,NORMAL
0.8705485123269685,0,0,36.10935191438009,14.912758938602114,0,0,0.18219063765881482,2,0,0.035924985643060965,1.36976860387266,561.3491408147033,0.18778897453929086,0,NORMAL
2.624005483249907,0,0,13.612526605047588,29.197150981631474,0,0,0.028914374082817364,4,0,0.030558807644958278,2.4455706086621656,221.91077786996541,0.015396053334739835,0,NORMAL
40.883423753932064,1,1,2055.670101192133,1.9807542980113055,1,1,0.6123416021208964,35,14,0.5702684611772586,6.121661691084974,27.209826999584532,0.6009649714095067,1,REPLAY_ATTACK
16.881713445336363,1,1,912.7569949240025,1.0865897270887734,1,0,0.7204863990223146,19,18,0.614646901261805,5.886208105193765,49.8158371931261,0.6089784584550312,1,REPLAY_ATTACK
0.016144425761255854,0,0,8.042361324378577,24.335236472295257,1,0,0.11306202921569751,3,0,0.05049236376867187,1.5455864554145387,520.1876169967445,0.14933506538647143,0,NORMAL
4.35755630815777,0,0,0.779971541924438,29.501098130318145,0,0,0.019924478964586958,0,0,0.08189656965653856,1.7156361286857855,291.936873306243,0.007217662529141623,0,NORMAL
3.3470060576468113,0,0,57.530183034669555,39.18095871991278,0,0,0.01174088392560222,4,0,0.01808869577488908,2.812270169723611,380.5786380516674,0.0028538418974421113,0,NORMAL
33.64692757012854,1,1,1991.3774390583992,1.740673837234154,0,0,0.6225465932141723,15,13,0.528894848753441,10.024501516640665,52.86982662753183,0.8833865891798268,1,REPLAY_ATTACK
4.568528712808185,0,0,6.3904957615693325,13.202610274101946,0,0,0.06501197218816522,4,0,0.1383068662366216,0.9929781686193733,289.39037334718785,0.07690697969289231,0,NORMAL
1.4188988105581708,0,0,25.561164285143192,45.500865513062315,0,0,0.04819811621791475,4,0,0.08510500932876756,1.7520583281357187,271.3038802144987,0.1271669993261297,0,NORMAL
27.4874765889291,1,1,2009.1618578456016,0.3196414199509243,1,0,0.734060669248821,18,19,0.7116583281316062,7.868440046086573,41.91174693705978,0.5345034867991502,0,REPLAY_ATTACK
2.9359368174726566,0,0,26.006612362819553,55.65990541229334,0,0,0.003659247476983563,2,0,0.07382254397497749,1.3709587146215494,416.1671350416083,0.07159201923463919,0,NORMAL
23.103799158047316,0,0,12.83250635802933,0.13236044710035083,1,0,0.9672794346686688,36,0,0.8007022207735557,29.96615273732519,8.02535361397728,0.7622073979058457,0,SUSPICIOUS_BEHAVIOR
34.36744562835099,0,0,9.9595704094785,0.3960595543025499,1,1,0.8256825207668333,39,0,0.8550712540231972,26.809327834952683,9.484300601669133,0.9999500396565174,1,SUSPICIOUS_BEHAVIOR
53.84393499209579,0,0,18.645484467279726,0.8356289725588066,1,1,0.9924900630026101,41,0,0.8447147609111163,11.203503679743594,9.884990260723967,0.8291006575000657,1,SUSPICIOUS_BEHAVIOR
4.4075233697016705,0,0,1.988172384965976,54.23873734780672,0,0,0.1433998598037124,4,0,0.13303796934365691,0.7865905098195078,481.65024115019,0.13756780502276672,0,NORMAL
56.617422686782646,0,0,4.788053510544561,1.2918593679906778,1,0,0.7102117960976168,49,0,0.7899800059289045,18.50710854978013,7.498276067753145,0.8609890864004794,1,SUSPICIOUS_BEHAVIOR
11.157426888631974,0,0,201.30331324810655,3.492093102866316,0,1,0.27006366806252774,9,0,0.4136399970867055,4.922679586391247,62.00363513800477,0.3779425295090634,0,SUSPICIOUS
2.3327731346217915,0,0,40.29321968104998,17.391964884741697,0,0,0.09329549152587019,3,0,0.14684207699836885,0.9656667963449781,354.22683365071,0.05292736384083079,0,NORMAL
2.648572915059905,0,0,41.1205402622446,18.109400294948358,0,0,0.1006337666889827,3,0,0.12542610096697263,0.9687746407859237,418.23571176598324,0.17104361437672366,0,NORMAL
11.32861754642903,0,0,266.610437950658,4.697143547779046,1,1,0.5683269952925237,9,1,0.4919133326551373,7.423045846092827,85.90751095852801,0.21093016192022318,1,SUSPICIOUS
28.685672062381556,1,1,2258.6056554125494,1.9712932851411165,1,1,0.7888565148634321,20,14,0.7578711909301141,16.18812037395695,15.943315878436678,0.5915612300809139,0,REPLAY_ATTACK
29.042114599736287,1,1,2599.9011921104748,1.854987709764469,0,1,0.6366047820949545,49,14,0.680595204460622,17.915972564552582,30.772207581701018,0.5279322594470484,1,REPLAY_ATTACK
0.9526035202882804,0,0,57.75257902764784,46.80845080912335,0,0,0.19714588831526228,1,0,0.01474578229870136,0.838923193845686,243.64678953666396,0.016020825680161166,0,NORMAL
0.6297881754458967,0,0,12.087274427046822,52.761095600074036,0,0,0.019409145369824146,2,0,0.07413815300037514,1.7849579126617738,491.000036069991,0.08058131804339266,0,NORMAL
2.9595565315055667,0,0,24.59085553666611,49.57052361736186,0,0,0.09342116173019917,1,0,0.08120120414356176,2.1103160755727552,475.1283605973,0.019352014346863178,0,NORMAL
1.7803043235994298,0,0,59.59459293460915,20.972820971361486,0,0,0.0035422785734298134,0,0,0.05766080369742687,1.351371098550386,258.543854621328,0.19692917858111664,0,NORMAL
18.030026658975203,1,1,1811.926271202092,0.7188058383719171,1,1,0.6491399845959587,42,17,0.5999334171808212,12.038748331418429,40.875184372178104,0.7044128583406268,0,REPLAY_ATTACK
1.4911626377266334,0,0,34.986928542958,56.32377679877458,0,0,0.06400366299438497,4,0,0.1281544057563386,1.344894550912331,439.1917170871391,0.03392099711271723,0,NORMAL
0.3242171482447409,0,0,0.8238354944575077,55.08844633299205,0,0,0.12354918030996782,2,0,0.011918942113458135,0.9416740249792139,374.9328636230761,0.04462118765904369,0,NORMAL
0.16317343164032827,0,0,47.826199386705945,49.48017785149837,0,0,0.15291480213774855,3,0,0.028516007087696957,0.7118004639073858,378.8389570804986,0.094231827664158,0,NORMAL
6.182218213045958,0,0,64.16649181573231,8.272824009171647,0,1,0.2808421724267335,7,2,0.4352478957065949,7.619101724255767,56.90987818991945,0.4316963328766528,0,SUSPICIOUS
3.801745981532462,0,0,8.613256569062852,34.59428175773438,0,0,0.16938505145166274,2,0,0.14735000359897157,0.7638577140448903,183.64435231593728,0.020036219560684777,0,NORMAL
27.927409340230433,1,1,3268.406549550116,1.6548830525693952,1,0,0.6134168592711735,46,15,0.5813195286907743,10.469890449517749,31.144882637936313,0.5637630929634988,0,REPLAY_ATTACK
4.350246495067659,0,0,23.949953053210297,23.18518427806945,0,1,0.005506456345095324,1,0,0.14490947786743338,2.0504830222579855,135.9107655856946,0.06566442684937115,0,NORMAL
2.4743335954074066,0,0,4.875400785623225,36.98267326325552,0,0,0.09589569722649544,3,0,0.10328301737954453,2.7173046096306077,202.34982090541212,0.1550483939181211,0,NORMAL
25.460226806968528,1,1,329.4000115625484,0.8093840419623479,0,1,0.9971127278104462,30,15,0.8698351583738158,10.118757797625019,52.925891057539324,0.7716863979373392,1,REPLAY_ATTACK
1.9760588118692213,0,0,57.71374193852506,42.84254718442916,0,0,0.09561598423158574,3,0,0.03875495434589248,2.964968285348985,530.4343581474775,0.12454265441269446,0,NORMAL
12.108078841448556,0,1,187.3717185755621,9.388427860693193,0,0,0.33161661078421945,12,0,0.3633516651593752,4.7137667534423295,93.07514131584955,0.4330855141505128,0,SUSPICIOUS
1.281572824996855,0,0,41.66610847613223,38.192305866252724,0,0,0.10174862347411756,0,0,0.07018132569309854,2.247377365924315,157.1549956928371,0.06661924180365875,0,NORMAL
7.369169617088786,0,0,94.60686637746775,7.1670166571577525,0,0,0.5002850576254139,7,1,0.2707804807649379,3.7728797368938167,100.27079289362452,0.2401618684203671,0,SUSPICIOUS
1.6890126764760893,0,0,35.65887625868224,28.667981002316903,0,0,0.03936939322383699,1,0,0.14043101505378136,1.0637935834348093,501.82689981485066,0.13168308179799523,0,NORMAL
3.1298831022613145,0,0,12.128857227334752,22.725354570405262,0,0,0.18238897132567053,0,0,0.13418160827867198,0.6361298303653704,346.6635218337537,0.16831013963854066,0,NORMAL
4.188737120982443,0,0,37.381398574561786,27.947111571256546,0,0,0.02684093800233316,0,0,0.008665963121672126,0.8989148310444329,407.13717455558555,0.13875284324135462,0,NORMAL
47.52914698770805,1,1,3084.6770584589162,0.3152161102309705,0,1,0.8437670783866469,39,2,0.5831795354554472,6.424131700677453,48.62936975765254,0.6387798257098946,1,REPLAY_ATTACK
22.228989289968467,0,0,28.630978751245554,1.0022265106257853,0,1,0.9169454817963201,35,0,0.860526226584925,23.299393107056872,13.347839195847813,0.6235860424142188,1,SUSPICIOUS_BEHAVIOR
4.245640293926842,0,0,46.270284831970635,52.32900059638796,0,0,0.06485027811275801,1,0,0.12672974100450995,1.9083938888471856,249.23898572229118,0.09853599264463071,0,NORMAL
10.138419445449802,0,0,166.25124231160595,2.536232395985823,1,1,0.3501028870814953,17,1,0.27714835890390066,7.952007840783187,86.50925797121808,0.3029487854995839,0,SUSPICIOUS
7.365191130391806,0,1,174.14178890759888,5.497211718717828,0,0,0.30325455834862136,7,1,0.4377792891624902,5.565768406368234,70.465056119105,0.2888779894444117,1,SUSPICIOUS
54.856683968586005,0,0,16.760292531799884,0.43189065848133334,0,1,0.9566035443869807,55,0,0.9923178385007975,18.203013330523508,8.193116228591549,0.7307174341786259,1,SUSPICIOUS_BEHAVIOR
1.655849201626176,0,0,27.93453539937772,26.831865311663602,0,0,0.07839614487654137,4,0,0.04330512477148037,1.1517705577521542,496.93555811118165,0.11448983939073401,0,NORMAL
46.26955489237425,0,0,28.315697178076018,1.2628392262974444,0,1,0.9312276381427502,55,0,0.9939623014629149,16.23711217225479,6.189267241917204,0.6446228135863672,0,SUSPICIOUS_BEHAVIOR
3.6134533177721524,0,0,5.923936876551139,22.737263099434347,0,0,0.15399168457697576,3,0,0.09689017506528272,1.4366181043473358,125.69390949093463,0.03476222590652154,0,NORMAL
2.681818440927236,0,0,23.17773731845335,14.417416841304078,0,0,0.1672598382730847,2,0,0.09853601543932568,2.752627261718863,450.71406811099394,0.059210107421145325,0,NORMAL
42.776104332749966,1,1,2736.662698191019,1.4617832507599293,1,1,0.8237442198851933,23,5,0.7024973355527823,16.83954988414527,56.13864690632226,0.5892273524617274,1,REPLAY_ATTACK
4.158786502449801,0,0,1.1564170484526448,44.573621247886365,0,0,0.10491150608111129,4,0,0.13128976994418354,1.9863406376426749,325.34237903004583,0.05861041176419779,0,NORMAL
54.68564580435717,0,0,21.08879282323236,1.1848587598768228,0,1,0.7507192052490291,42,0,0.9164734014371545,24.964383593630174,11.997492812098535,0.8039339255630223,0,SUSPICIOUS_BEHAVIOR
26.34140339928382,1,1,3549.337861908087,0.6305021559445133,1,1,0.7060621459724936,45,7,0.577908114305561,12.459093345954114,25.675519313478926,0.8999411200096445,0,REPLAY_ATTACK
3.0611292965587964,0,0,51.836953259179516,57.13922153838279,0,0,0.19022193930676998,1,0,0.05441953749155952,1.646774355351956,154.87533217902336,0.025259831124628707,0,NORMAL
